id,host_is_superhost,neighbourhood_group_cleansed,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month
28540435,f,Manhattan,1,0.0,1.0,1.0,50,60,14,14,14,259,0,0.0,0.0
28540662,f,Queens,2,0.0,1.0,1.0,65,3,0,1,1,1,15,4.93,0.43
28541768,f,Queens,1,0.0,1.0,1.0,37,30,9,9,9,69,37,4.92,1.64
28559951,f,Manhattan,2,0.0,1.0,1.0,66,1,0,0,0,0,89,4.69,2.75
28560837,t,Queens,4,0.0,2.0,2.0,126,3,12,38,68,91,127,4.83,4.85
28561195,f,Brooklyn,4,0.0,2.0,2.0,200,30,0,0,0,0,1,5.0,0.03
28561620,f,Manhattan,2,0.0,1.0,1.0,100,30,0,0,0,0,44,4.52,1.31
28561904,f,Brooklyn,2,0.0,1.0,1.0,144,30,3,27,47,47,31,4.74,0.99
28565170,f,Queens,2,0.0,1.0,2.0,40,2,0,0,0,0,46,4.36,1.33
28567040,t,Bronx,3,0.0,1.0,1.0,55,14,0,24,24,24,0,0.0,0.0
28574888,t,Bronx,2,0.0,1.0,1.0,57,5,3,7,21,212,54,4.93,1.78
28578651,f,Brooklyn,1,0.0,1.0,1.0,53,12,3,21,23,52,2,5.0,0.06
28581130,f,Brooklyn,2,0.0,1.0,1.0,199,30,0,0,0,0,4,5.0,0.11
28581563,f,Manhattan,2,0.0,1.0,1.0,130,30,0,0,0,0,0,0.0,0.0
28583186,t,Brooklyn,4,0.0,1.0,2.0,145,4,6,28,58,148,50,5.0,1.7
28583593,f,Brooklyn,2,0.0,1.0,1.0,110,7,5,6,28,118,4,4.25,0.22
28584877,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,5,4.75,0.14
28585042,f,Manhattan,2,0.0,1.0,1.0,78,30,0,0,0,0,28,4.32,1.09
28585119,f,Brooklyn,4,0.0,1.0,2.0,44,1,0,0,30,30,8,5.0,0.26
28585982,f,Brooklyn,2,0.0,1.0,1.0,150,30,23,53,83,83,0,0.0,0.0
28587071,f,Queens,1,0.0,1.0,1.0,45,5,0,0,1,276,75,4.91,2.24
28587227,f,Queens,2,0.0,1.0,1.0,68,5,14,38,62,310,88,4.61,2.61
28600360,t,Queens,2,0.0,1.0,1.0,76,1,19,49,73,347,91,4.69,4.46
28602842,f,Manhattan,4,0.0,2.0,4.0,340,30,28,58,88,178,0,0.0,0.0
28606263,f,Brooklyn,3,0.0,1.0,1.0,185,30,0,0,0,0,1,0.0,0.03
28606376,f,Manhattan,6,0.0,2.0,3.0,199,30,30,60,90,365,16,4.14,0.48
28607153,f,Queens,4,0.0,2.0,3.0,35,1,0,0,0,0,4,5.0,0.15
28608920,f,Manhattan,2,0.0,1.0,1.0,195,30,1,31,61,61,22,5.0,0.89
28609762,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,1,0.0,0.03
28610383,f,Manhattan,6,0.0,2.0,4.0,155,30,18,25,55,330,6,4.83,0.4
28611271,t,Queens,2,0.0,1.0,1.0,87,3,8,11,11,11,33,4.82,1.46
28614707,f,Manhattan,2,0.0,1.0,1.0,200,2,0,0,0,0,4,5.0,0.12
28616009,f,Queens,5,0.0,3.0,4.0,250,30,28,58,88,88,62,4.48,2.19
28625897,t,Brooklyn,2,0.0,1.0,2.0,35,30,0,0,0,0,41,4.7,1.15
28626699,f,Queens,2,0.0,1.0,1.0,70,30,0,0,0,59,1,5.0,0.03
28631715,f,Brooklyn,5,0.0,2.0,2.0,240,30,0,0,0,0,7,4.6,0.24
28632837,f,Queens,2,0.0,1.0,1.0,67,30,23,53,83,358,2,5.0,0.22
28634470,f,Brooklyn,2,0.0,1.0,1.0,92,30,0,0,0,0,6,4.17,0.17
28635035,f,Queens,4,0.0,1.0,2.0,79,3,18,42,72,346,31,4.65,1.17
28635287,f,Brooklyn,2,0.0,0.0,0.0,94,1,0,0,0,0,46,4.74,1.31
28635863,f,Manhattan,4,0.0,1.0,2.0,400,90,30,60,90,365,0,0.0,0.0
28637994,f,Manhattan,1,0.0,1.0,1.0,55,28,0,0,0,0,3,4.67,0.09
28638376,f,Brooklyn,2,0.0,1.0,1.0,99,2,15,45,75,165,54,4.13,1.91
28638855,f,Brooklyn,2,0.0,1.0,1.0,80,30,0,0,0,0,8,4.88,0.23
28641018,t,Queens,1,0.0,1.0,1.0,52,2,2,16,46,46,51,4.82,1.5
28641288,f,Queens,2,0.0,1.0,1.0,59,30,0,0,0,0,3,4.67,0.09
28644822,f,Brooklyn,2,0.0,1.0,1.0,65,3,3,32,62,148,22,4.85,0.62
28647979,f,Brooklyn,2,0.0,1.0,1.0,60,6,0,0,0,251,3,4.67,0.12
28656606,f,Manhattan,4,0.0,1.0,1.0,314,3,6,36,66,341,0,0.0,0.0
28658731,f,Brooklyn,1,0.0,1.0,1.0,422,35,10,40,70,345,1,5.0,0.04
28659175,f,Brooklyn,1,0.0,1.0,1.0,422,35,1,31,61,336,1,5.0,0.14
28659894,f,Brooklyn,1,0.0,1.0,1.0,413,35,6,36,66,341,9,4.13,9.0
28660068,f,Brooklyn,1,0.0,1.0,1.0,462,35,9,9,39,314,1,4.0,0.04
28660257,f,Brooklyn,2,0.0,1.0,1.0,471,35,0,0,30,305,3,3.33,0.11
28660377,f,Brooklyn,1,0.0,1.0,1.0,491,35,2,32,62,337,2,5.0,0.06
28661332,f,Brooklyn,1,0.0,1.0,1.0,482,35,0,22,52,327,1,5.0,0.04
28661542,f,Brooklyn,1,0.0,1.0,1.0,422,35,0,0,0,214,3,3.67,0.09
28661704,f,Brooklyn,1,0.0,1.0,1.0,433,35,2,2,32,307,2,5.0,0.07
28661866,f,Brooklyn,1,0.0,1.0,1.0,422,35,0,0,0,69,0,0.0,0.0
28663593,f,Brooklyn,2,0.0,0.0,0.0,240,30,0,0,0,0,5,4.4,0.14
28667823,t,Brooklyn,2,0.0,1.0,1.0,73,3,0,5,31,279,23,4.91,1.03
28668546,f,Brooklyn,1,0.0,1.0,1.0,43,30,0,0,0,275,18,4.56,0.51
28670390,f,Brooklyn,2,0.0,1.0,1.0,60,6,0,0,0,62,0,0.0,0.0
28671495,f,Brooklyn,2,0.0,1.0,1.0,56,6,1,1,1,266,1,3.0,0.06
28680058,t,Manhattan,3,0.0,2.0,2.0,140,1,0,0,0,0,3,4.67,0.09
28680576,t,Manhattan,2,0.0,1.0,1.0,85,1,9,20,20,20,108,4.87,3.11
28680995,f,Brooklyn,2,0.0,1.0,1.0,45,1,2,32,62,337,43,4.44,43.0
28682647,t,Brooklyn,2,0.0,1.0,1.0,60,30,1,2,2,2,60,4.87,1.71
28684892,f,Manhattan,2,0.0,0.0,1.0,333,30,0,15,45,320,0,0.0,0.0
28690074,t,Manhattan,2,0.0,1.0,1.0,97,1,6,24,54,329,154,4.67,4.4
28690364,f,Queens,2,0.0,1.0,1.0,59,3,17,47,76,76,38,4.76,1.29
28692232,f,Bronx,3,0.0,1.0,2.0,95,2,28,58,88,363,84,4.65,2.79
28692626,t,Queens,2,0.0,1.0,1.0,55,3,0,0,1,90,26,4.76,0.74
28697997,f,Brooklyn,2,0.0,1.0,1.0,56,6,7,37,67,342,2,5.0,0.08
28698113,t,Manhattan,2,0.0,1.0,1.0,160,3,8,26,56,56,22,5.0,0.62
28699232,f,Brooklyn,2,0.0,1.0,1.0,60,6,0,0,0,103,1,5.0,0.31
28699654,f,Brooklyn,2,0.0,1.0,1.0,60,6,1,1,1,266,0,0.0,0.0
28699887,f,Brooklyn,2,0.0,1.0,1.0,90,30,0,0,0,32,4,5.0,0.26
28703204,f,Manhattan,1,0.0,1.0,1.0,99,30,29,59,89,89,3,3.0,0.09
28711792,t,Manhattan,2,0.0,1.0,1.0,100,2,3,10,31,116,70,4.91,2.55
28713390,f,Brooklyn,8,0.0,0.0,1.0,50,30,0,0,0,0,3,5.0,0.08
28713500,t,Manhattan,2,0.0,1.0,1.0,309,1,4,4,4,4,16,5.0,0.82
28715201,f,Queens,1,0.0,1.0,1.0,47,30,1,31,61,336,7,4.57,0.23
28715332,f,Manhattan,4,0.0,2.0,2.0,699,3,1,7,31,302,18,5.0,0.51
28715589,f,Manhattan,2,0.0,2.0,1.0,125,30,0,0,0,0,16,4.8,0.47
28716187,f,Queens,1,0.0,1.0,1.0,50,30,0,0,0,0,15,4.67,0.48
28721676,f,Manhattan,2,0.0,1.0,1.0,150,2,0,0,0,0,4,4.75,0.12
28721911,t,Brooklyn,2,0.0,1.0,1.0,104,3,30,60,90,365,9,4.78,0.25
28722807,f,Brooklyn,4,0.0,3.0,4.0,164,30,0,0,0,0,57,4.75,2.15
28730126,f,Manhattan,2,0.0,1.0,1.0,215,30,0,0,0,0,0,0.0,0.0
28730408,t,Brooklyn,4,0.0,1.0,2.0,250,5,4,6,26,26,74,4.99,3.32
28730581,t,Brooklyn,2,0.0,1.0,2.0,249,14,0,0,0,28,42,4.95,1.51
28731208,f,Brooklyn,6,0.0,4.0,3.0,185,30,0,0,0,0,4,5.0,0.12
28733777,f,Manhattan,2,0.0,1.0,1.0,75,30,0,0,0,0,0,0.0,0.0
28736904,t,Manhattan,5,0.0,2.0,3.0,325,2,3,8,22,208,212,4.77,6.07
28737860,f,Manhattan,2,0.0,1.0,1.0,330,30,0,0,0,80,8,5.0,0.27
28738642,f,Brooklyn,3,0.0,1.0,1.0,95,30,30,60,90,179,24,4.13,0.87
28740981,f,Manhattan,4,0.0,1.0,1.0,92,30,0,0,0,59,22,4.91,0.65
28741369,f,Brooklyn,2,0.0,1.0,1.0,85,30,30,60,90,179,26,4.23,0.75
28751496,f,Queens,5,0.0,2.0,2.0,120,30,0,0,0,0,11,4.55,0.39
28754650,f,Manhattan,4,0.0,1.0,1.0,140,32,0,0,0,0,32,4.57,0.95
28757780,f,Manhattan,2,0.0,1.0,1.0,56,31,0,0,0,0,12,4.92,0.36
28757927,f,Queens,2,0.0,1.0,1.0,250,30,30,60,90,90,7,4.86,0.2
28760070,f,Brooklyn,4,0.0,1.0,3.0,89,30,24,54,84,359,2,4.5,0.06
28760189,f,Brooklyn,2,0.0,1.0,1.0,85,1,0,0,0,1,28,5.0,0.8
28760750,f,Manhattan,2,0.0,1.0,1.0,200,30,0,0,0,0,0,0.0,0.0
28761735,f,Queens,1,0.0,1.0,1.0,50,30,0,0,0,0,2,0.0,0.1
28762323,f,Brooklyn,3,0.0,1.0,1.0,238,2,1,16,28,30,8,5.0,0.23
28763093,f,Manhattan,2,0.0,0.0,1.0,100,30,0,0,0,0,10,5.0,0.37
28775021,f,Brooklyn,3,0.0,1.0,1.0,150,30,0,0,0,0,3,5.0,0.09
28778214,f,Manhattan,2,0.0,0.0,1.0,110,14,0,1,1,1,16,4.6,0.55
28778501,f,Brooklyn,2,0.0,1.0,1.0,100,1,0,0,0,0,1,0.0,0.03
28779353,f,Brooklyn,1,0.0,1.0,1.0,62,5,0,0,0,72,95,4.68,3.22
28779900,f,Brooklyn,1,0.0,1.0,1.0,46,30,12,30,60,335,12,4.25,0.34
28782669,f,Queens,1,0.0,1.0,1.0,40,30,2,32,61,61,44,4.93,1.28
28784319,f,Queens,2,0.0,1.0,1.0,80,30,29,59,89,89,0,0.0,0.0
28784880,f,Queens,3,0.0,2.0,2.0,102,1,12,37,63,144,179,4.64,5.03
28785091,f,Brooklyn,2,0.0,1.0,1.0,85,30,0,0,0,244,1,4.0,0.03
28785361,f,Manhattan,6,0.0,2.0,2.0,359,3,10,31,61,325,16,4.5,0.49
28786315,f,Brooklyn,1,0.0,1.0,1.0,47,30,0,1,31,306,14,4.5,0.43
28786900,f,Brooklyn,1,0.0,1.0,1.0,60,30,0,22,52,327,2,5.0,0.06
28794872,f,Brooklyn,4,0.0,2.0,2.0,100,30,0,0,0,59,39,4.28,1.27
28801345,f,Manhattan,1,0.0,1.0,1.0,146,30,0,29,59,149,7,5.0,0.21
28801976,t,Brooklyn,4,0.0,2.0,2.0,215,2,10,23,49,324,43,4.76,1.33
28803718,f,Brooklyn,2,0.0,1.0,1.0,65,30,0,0,0,0,7,5.0,0.21
28809045,f,Manhattan,1,0.0,1.0,0.0,75,30,2,28,58,333,0,0.0,0.0
28811035,f,Manhattan,4,0.0,0.0,2.0,150,90,0,0,17,292,0,0.0,0.0
28812837,f,Brooklyn,4,0.0,1.0,2.0,150,30,0,0,0,0,1,5.0,0.03
28817246,f,Brooklyn,1,0.0,1.0,1.0,25,30,0,0,0,0,2,4.5,0.06
28817364,f,Queens,3,0.0,0.0,2.0,137,2,9,30,60,60,69,4.68,2.11
28831635,f,Manhattan,2,0.0,1.0,2.0,97,180,30,60,90,180,6,4.6,0.17
28833297,f,Brooklyn,2,0.0,1.0,1.0,92,2,13,43,73,73,174,4.47,5.07
28833807,t,Manhattan,2,0.0,1.0,1.0,110,30,0,0,0,253,5,4.8,1.58
28834703,t,Brooklyn,2,0.0,1.0,1.0,152,2,3,9,26,279,212,4.92,7.72
28835678,f,Manhattan,2,0.0,1.0,1.0,110,30,0,0,0,0,5,4.25,0.14
28836267,f,Queens,1,0.0,1.0,2.0,40,30,0,0,0,0,4,3.75,0.12
28838614,f,Queens,4,0.0,1.0,2.0,72,30,6,6,6,197,59,4.83,2.26
28838673,t,Brooklyn,5,0.0,2.0,2.0,329,4,5,17,32,106,113,4.96,3.27
28838875,f,Brooklyn,4,0.0,2.0,3.0,257,30,0,0,0,0,9,4.75,0.31
28840281,f,Brooklyn,2,0.0,1.0,1.0,68,30,23,53,83,173,1,0.0,0.03
28841259,f,Brooklyn,1,0.0,1.0,1.0,39,30,0,0,0,0,10,4.6,0.4
28843143,f,Manhattan,2,0.0,1.0,1.0,56,31,0,0,0,0,16,4.94,0.47
28846489,f,Brooklyn,2,0.0,1.0,1.0,46,1,0,0,0,16,61,4.36,1.82
28849818,f,Manhattan,2,0.0,1.0,1.0,311,30,0,0,22,297,0,0.0,0.0
28856920,f,Manhattan,2,0.0,1.0,2.0,191,30,1,31,61,241,1,5.0,0.03
28859648,f,Brooklyn,1,0.0,1.0,1.0,50,7,1,7,37,37,4,5.0,0.12
28864263,f,Manhattan,6,0.0,2.0,2.0,380,3,13,28,51,310,13,4.15,0.37
28867268,f,Brooklyn,1,0.0,1.0,1.0,50,30,0,0,0,0,5,5.0,0.14
28867326,f,Queens,1,0.0,1.0,1.0,50,30,0,0,0,0,14,4.79,0.4
28867577,f,Manhattan,2,0.0,1.0,2.0,134,5,3,12,29,108,63,4.86,2.07
28872377,f,Bronx,2,0.0,1.0,1.0,45,30,29,59,89,364,8,4.25,0.27
28881114,f,Manhattan,2,0.0,1.0,1.0,179,30,27,57,87,87,5,5.0,0.21
28885996,f,Manhattan,2,0.0,1.0,1.0,74,30,0,0,0,0,0,0.0,0.0
28888147,t,Manhattan,2,0.0,1.0,1.0,235,30,1,30,60,335,65,4.85,2.34
28891043,f,Queens,4,0.0,2.0,2.0,180,1,16,16,16,16,11,4.64,0.33
28891434,t,Brooklyn,5,0.0,2.0,4.0,123,3,0,6,26,181,98,4.92,2.81
28891558,f,Queens,2,0.0,1.0,2.0,55,30,0,0,0,0,6,4.5,0.18
28893365,f,Manhattan,2,0.0,1.0,1.0,85,30,0,0,0,0,54,4.39,2.97
28896148,f,Queens,2,0.0,1.0,1.0,45,2,24,49,79,168,27,4.96,0.78
28896237,t,Brooklyn,4,0.0,1.0,2.0,119,2,0,0,0,0,23,4.96,0.65
28897533,f,Queens,1,0.0,1.0,1.0,36,30,0,0,0,0,2,4.5,0.06
28897932,f,Queens,2,0.0,1.0,1.0,41,2,0,24,54,329,46,4.96,1.3
28901045,f,Brooklyn,2,0.0,1.0,1.0,65,2,0,0,0,0,10,5.0,0.35
28901091,t,Brooklyn,3,0.0,1.0,1.0,215,3,0,4,7,164,103,4.94,3.1
28901111,f,Brooklyn,1,0.0,1.0,1.0,80,30,0,0,0,0,0,0.0,0.0
28908658,f,Queens,1,0.0,1.0,1.0,33,30,21,51,51,51,2,3.5,0.07
28910248,t,Brooklyn,2,0.0,1.0,1.0,95,5,0,3,9,255,179,4.97,5.32
28910899,f,Manhattan,1,0.0,1.0,1.0,140,30,0,0,0,0,2,4.0,0.06
28911775,f,Queens,2,0.0,1.0,1.0,50,2,24,49,79,168,26,5.0,0.75
28911830,t,Bronx,10,0.0,2.0,2.0,450,3,0,0,0,275,2,5.0,0.08
28911924,t,Manhattan,2,0.0,1.0,1.0,124,2,12,25,55,209,64,4.77,2.09
28912358,f,Manhattan,2,0.0,1.0,1.0,110,3,28,58,88,363,21,4.48,0.71
28912768,f,Brooklyn,2,0.0,1.0,3.0,175,30,0,0,0,0,5,4.8,0.15
28913606,f,Manhattan,2,0.0,0.0,1.0,175,3,2,3,4,13,5,4.2,0.14
28913683,f,Manhattan,5,0.0,2.0,4.0,358,30,0,0,0,0,13,5.0,0.37
28919516,f,Brooklyn,2,0.0,1.0,2.0,95,30,30,60,90,179,17,4.31,0.52
28919609,f,Brooklyn,2,0.0,1.0,2.0,55,30,0,30,60,149,1,4.0,0.03
28920156,f,Manhattan,4,0.0,0.0,2.0,149,3,1,31,61,336,0,0.0,0.0
28931117,f,Manhattan,2,0.0,1.0,1.0,140,30,0,0,0,0,3,4.0,0.09
28932466,f,Manhattan,2,0.0,1.0,1.0,120,30,23,53,83,83,9,5.0,0.26
28933616,f,Manhattan,2,0.0,0.0,1.0,200,30,0,0,0,0,3,4.33,0.09
28936557,f,Manhattan,2,0.0,1.0,1.0,93,30,0,0,0,0,16,4.88,0.63
28936795,f,Queens,1,0.0,1.0,1.0,36,30,2,32,32,32,3,5.0,0.09
28937377,f,Manhattan,2,0.0,0.0,1.0,100,30,0,0,0,90,1,5.0,0.86
28938342,t,Brooklyn,2,0.0,1.0,1.0,90,5,2,6,18,265,133,4.94,3.87
28940025,t,Bronx,1,0.0,0.0,1.0,96,2,2,25,55,329,45,4.89,2.3
28940279,f,Brooklyn,2,0.0,2.0,2.0,250,30,0,0,0,0,1,0.0,0.03
28941290,f,Brooklyn,4,0.0,1.0,1.0,100,2,1,31,61,151,3,4.67,0.09
28941589,f,Bronx,6,0.0,3.0,4.0,290,30,0,0,0,0,0,0.0,0.0
28941710,f,Queens,2,0.0,0.0,1.0,79,2,16,42,72,347,87,4.67,2.51
28950019,f,Queens,2,0.0,1.0,1.0,30,28,0,0,0,0,2,3.0,0.07
28952183,f,Brooklyn,2,0.0,1.0,1.0,50,30,0,0,0,0,6,4.83,0.18
28952972,f,Manhattan,4,0.0,1.0,2.0,579,3,30,60,90,365,3,5.0,0.12
28954400,f,Brooklyn,4,0.0,2.0,2.0,125,30,0,0,0,124,1,5.0,0.03
28958325,f,Manhattan,2,0.0,1.0,1.0,120,2,0,0,0,0,5,4.8,0.14
28959854,f,Bronx,4,0.0,1.0,1.0,84,15,25,55,85,360,16,5.0,0.88
28960455,f,Queens,5,0.0,1.0,1.0,123,30,1,18,48,323,47,4.6,1.67
28960497,f,Queens,2,0.0,1.0,1.0,66,3,0,0,0,0,10,4.9,0.29
28961919,f,Queens,2,0.0,2.0,1.0,80,5,4,34,64,153,12,4.83,0.35
28963068,f,Bronx,4,0.0,1.0,2.0,89,1,14,30,60,60,171,4.3,4.96
28964081,t,Manhattan,5,0.0,2.0,2.0,200,30,0,0,0,0,1,5.0,0.03
28964397,t,Manhattan,1,0.0,1.0,1.0,116,30,0,0,0,0,15,4.93,0.44
28965064,f,Brooklyn,4,0.0,1.0,1.0,179,1,0,0,0,0,3,4.67,0.08
28965609,t,Brooklyn,3,0.0,2.0,2.0,149,9,5,24,54,54,23,5.0,0.96
28966707,f,Brooklyn,2,0.0,1.0,1.0,70,30,0,1,1,98,6,4.83,0.18
28971865,f,Brooklyn,2,0.0,1.0,1.0,85,30,1,3,27,302,9,4.78,0.37
28972637,t,Manhattan,4,0.0,2.0,2.0,130,40,0,0,0,0,4,4.5,0.36
28978145,t,Brooklyn,2,0.0,1.0,1.0,210,4,0,0,0,0,53,4.94,1.92
28978328,f,Manhattan,1,0.0,1.0,1.0,45,240,30,60,90,365,0,0.0,0.0
28979690,f,Manhattan,1,0.0,1.0,1.0,125,30,28,58,88,363,0,0.0,0.0
28980678,f,Brooklyn,6,0.0,2.0,4.0,150,30,0,0,0,0,26,4.76,0.8
28985708,f,Manhattan,2,0.0,1.0,1.0,170,2,0,0,0,0,48,4.92,2.04
28985951,f,Brooklyn,1,0.0,1.0,1.0,40,2,0,0,0,0,5,5.0,0.15
28986683,f,Queens,1,0.0,1.0,1.0,53,30,0,0,0,275,3,5.0,0.15
28986807,f,Queens,1,0.0,1.0,1.0,53,30,0,1,31,306,3,5.0,0.15
28986906,f,Queens,1,0.0,1.0,1.0,53,30,0,2,32,307,0,0.0,0.0
28987503,f,Queens,2,0.0,1.0,1.0,80,30,0,0,0,0,4,5.0,0.11
28989914,t,Manhattan,2,0.0,1.0,1.0,130,2,0,0,0,0,43,5.0,1.26
28991221,f,Manhattan,2,0.0,1.0,1.0,125,7,2,15,44,305,1,5.0,0.71
28992518,f,Manhattan,3,0.0,1.0,1.0,175,30,0,0,0,0,11,4.64,0.33
29005507,t,Brooklyn,2,0.0,1.0,1.0,55,30,0,0,0,0,22,5.0,0.75
29008272,t,Queens,1,0.0,1.0,1.0,67,30,1,1,30,30,16,4.94,0.51
29008767,t,Brooklyn,2,0.0,1.0,1.0,191,3,0,0,0,124,39,4.97,1.17
29012259,t,Brooklyn,1,0.0,1.0,1.0,70,30,29,59,89,179,4,5.0,0.2
29014353,f,Brooklyn,1,0.0,1.0,1.0,39,5,0,0,0,0,6,5.0,0.17
29015079,t,Brooklyn,2,0.0,1.0,2.0,134,30,4,9,18,108,42,4.93,1.34
29016112,t,Queens,3,0.0,1.0,2.0,115,3,10,27,48,317,87,4.8,2.72
29016146,t,Manhattan,5,0.0,2.0,2.0,149,30,0,11,16,196,19,5.0,0.63
29016907,t,Queens,1,0.0,1.0,1.0,45,2,12,42,72,251,19,4.74,0.68
29025649,f,Brooklyn,3,0.0,1.0,1.0,92,30,0,0,0,0,5,4.6,0.17
29025777,f,Brooklyn,2,0.0,1.0,1.0,130,30,0,0,0,0,4,5.0,0.19
29031435,f,Manhattan,2,0.0,1.0,1.0,70,30,0,0,0,0,3,5.0,0.09
29031768,f,Queens,1,0.0,1.0,1.0,105,30,30,60,90,365,2,3.0,0.06
29034966,f,Brooklyn,2,0.0,1.0,1.0,122,1,4,17,40,40,196,4.69,7.03
29035989,f,Queens,1,0.0,1.0,2.0,30,1,20,50,80,355,40,4.82,1.19
29036763,f,Queens,1,0.0,1.0,1.0,58,30,0,29,59,334,2,5.0,0.07
29037141,t,Bronx,1,0.0,1.0,1.0,30,30,1,2,32,121,11,5.0,0.32
29037588,f,Manhattan,5,0.0,1.0,3.0,175,30,0,0,0,0,34,4.18,0.97
29038532,t,Brooklyn,2,0.0,1.0,2.0,90,2,0,0,0,0,89,4.94,2.64
29038655,f,Queens,1,0.0,1.0,1.0,55,5,8,38,68,68,15,4.87,0.62
29041626,f,Queens,2,0.0,1.0,1.0,90,30,29,59,89,179,3,4.0,0.1
29051948,f,Bronx,2,0.0,1.0,1.0,77,10,1,1,1,2,9,4.78,0.28
29054423,f,Queens,2,0.0,1.0,1.0,73,4,8,26,56,134,46,4.76,1.6
29054576,f,Brooklyn,2,0.0,1.0,0.0,110,30,6,30,59,59,24,4.88,0.72
29054973,f,Manhattan,3,0.0,1.0,2.0,125,31,26,56,86,361,57,4.79,2.03
29055747,f,Manhattan,2,0.0,1.0,1.0,76,1,2,15,45,134,38,4.74,1.16
29056566,t,Brooklyn,5,0.0,2.0,2.0,221,1,0,0,0,0,35,4.83,1.4
29058075,t,Queens,2,0.0,1.0,1.0,125,2,0,1,19,294,3,4.67,0.09
29073462,f,Manhattan,3,0.0,1.0,2.0,123,30,0,0,0,0,3,5.0,0.09
29074233,f,Brooklyn,4,0.0,1.0,1.0,100,1,3,3,3,3,149,4.67,5.93
29075468,t,Brooklyn,3,0.0,1.0,1.0,82,1,7,14,14,14,76,4.76,3.74
29075705,t,Brooklyn,2,0.0,1.0,1.0,71,1,11,30,30,30,119,4.81,3.54
29075810,f,Brooklyn,1,0.0,1.0,1.0,50,3,4,5,5,5,20,4.68,0.57
29076107,f,Queens,1,0.0,1.0,1.0,45,30,0,0,0,118,0,0.0,0.0
29077027,f,Brooklyn,4,0.0,3.0,2.0,135,4,0,0,0,0,5,4.0,0.2
29078405,f,Manhattan,4,0.0,2.0,2.0,249,30,0,0,0,0,0,0.0,0.0
29079293,t,Brooklyn,2,0.0,0.0,3.0,214,2,5,18,29,248,80,4.96,2.8
29081547,f,Queens,2,0.0,1.0,1.0,79,2,27,57,87,362,71,4.63,2.07
29082508,t,Brooklyn,4,0.0,1.0,5.0,89,30,0,30,60,122,23,4.78,0.83
29082734,f,Brooklyn,1,0.0,1.0,1.0,50,30,0,0,0,0,0,0.0,0.0
29083751,f,Manhattan,2,0.0,2.0,2.0,271,30,0,0,0,0,33,4.28,0.98
29093302,f,Manhattan,1,0.0,1.0,1.0,88,30,0,0,0,0,3,5.0,0.09
29095078,f,Brooklyn,2,0.0,1.0,1.0,65,30,0,0,0,0,10,4.9,0.31
29095217,f,Brooklyn,6,0.0,2.0,4.0,61,30,0,0,0,154,65,4.78,2.0
29096295,f,Brooklyn,4,0.0,1.0,2.0,95,30,0,0,0,0,5,5.0,0.14
29096400,f,Brooklyn,2,0.0,1.0,1.0,125,28,0,0,0,0,8,5.0,0.25
29097472,t,Brooklyn,5,0.0,3.0,3.0,275,30,0,0,19,66,6,5.0,0.21
29100541,t,Queens,2,0.0,1.0,1.0,124,2,14,14,14,14,136,4.84,3.87
29102760,t,Queens,4,0.0,1.0,2.0,68,1,17,41,41,41,57,4.67,2.42
29103450,f,Brooklyn,2,0.0,1.0,1.0,77,30,0,0,0,0,3,5.0,0.09
29104053,f,Brooklyn,2,0.0,0.0,1.0,75,2,28,58,88,363,1,5.0,0.03
29105563,f,Brooklyn,4,0.0,1.0,2.0,80,30,0,1,8,143,37,4.76,1.32
29107308,f,Manhattan,2,0.0,1.0,1.0,195,1,0,0,0,0,4,5.0,0.12
29117643,f,Bronx,2,0.0,1.0,2.0,42,3,5,15,45,121,40,4.66,1.28
29119411,f,Manhattan,2,0.0,0.0,1.0,93,30,0,0,0,0,14,4.79,0.4
29124172,f,Queens,4,0.0,2.0,2.0,176,2,18,44,74,164,11,4.91,0.34
29124414,f,Brooklyn,4,0.0,2.0,2.0,115,21,1,1,19,56,12,4.91,0.59
29124476,f,Manhattan,2,0.0,1.0,1.0,48,2,3,14,15,159,110,4.74,3.15
29125444,f,Manhattan,3,0.0,1.0,1.0,100,30,0,0,0,0,0,0.0,0.0
29131447,f,Manhattan,1,0.0,1.0,1.0,89,30,0,0,0,0,6,5.0,0.17
29135220,f,Brooklyn,4,0.0,1.0,2.0,180,30,0,0,0,0,10,4.89,0.34
29138655,f,Manhattan,6,0.0,3.0,3.0,433,180,0,0,0,240,0,0.0,0.0
29144832,f,Manhattan,4,0.0,1.0,2.0,300,30,0,0,0,0,10,5.0,0.29
29148550,f,Manhattan,2,0.0,0.0,1.0,133,30,1,31,61,336,10,5.0,0.39
29149191,f,Manhattan,2,0.0,1.0,1.0,180,30,0,29,59,334,0,0.0,0.0
29149377,f,Manhattan,4,0.0,1.0,2.0,250,30,14,14,29,119,2,5.0,0.06
29149612,t,Queens,2,0.0,1.0,1.0,55,3,0,0,0,0,43,4.93,1.66
29150883,f,Manhattan,2,0.0,1.0,1.0,215,30,1,31,61,336,0,0.0,0.0
29152320,f,Brooklyn,4,0.0,1.0,2.0,98,2,28,58,88,88,25,4.48,0.97
